"domain","cc","object_type","object_url","object_domain",object_size,"object_loc_cc","cdn_domain","cdn_name"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/ef474811d2fc9c5158bf558884584cbe?s=16&d=wavatar&r=g","2.gravatar.com",777,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/e2aed464040557d70a6f55b7edefbfa4?s=16&d=wavatar&r=g","2.gravatar.com",523,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/ef474811d2fc9c5158bf558884584cbe?s=16&d=wavatar&r=g","2.gravatar.com",777,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/ef474811d2fc9c5158bf558884584cbe?s=16&d=wavatar&r=g","2.gravatar.com",777,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/ef474811d2fc9c5158bf558884584cbe?s=16&d=wavatar&r=g","2.gravatar.com",777,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","image","http://2.gravatar.com/avatar/ef474811d2fc9c5158bf558884584cbe?s=16&d=wavatar&r=g","2.gravatar.com",777,"US-CA","gravatar.com","WordPress"
"www.mediaguinee.net","GQ","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"www.gaznot.com","GW","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"www.thenewslib.com","LR","image","http://1.gravatar.com/avatar/deb452dfc347109f3a71b012895a2c43?s=60&d=mm&r=g","1.gravatar.com",1186,"US-CA","gravatar.com","WordPress"
"lestimes.com","LS","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"www.libya-businessnews.com","LY","image","http://2.gravatar.com/avatar/26fd68e7bacd18af6d2181a63d2cd121?s=50&d=mm&r=g","2.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.libya-businessnews.com","LY","image","http://2.gravatar.com/avatar/26fd68e7bacd18af6d2181a63d2cd121?s=50&d=mm&r=g","2.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.libya-businessnews.com","LY","image","http://2.gravatar.com/avatar/28b68362885ff4b5f7264198021a98db?s=50&d=mm&r=g","2.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.libya-businessnews.com","LY","image","http://1.gravatar.com/avatar/18e143e83930c85acb06ae3f225f2487?s=50&d=mm&r=g","1.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.libya-businessnews.com","LY","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"www.libya-today.com","LY","image","https://secure.gravatar.com/avatar/?s=80&d=mm&r=g","secure.gravatar.com",1323,"US-CA","gravatar.com","WordPress"
"lobservateurdumaroc.info","MA","image","http://0.gravatar.com/avatar/67172e2af10c139fb4eccca33ea6f5a7?s=45&d=mm&r=g","0.gravatar.com",1707,"US-CA","gravatar.com","WordPress"
"lobservateurdumaroc.info","MA","image","http://0.gravatar.com/avatar/08d27ee071976f93fcba570bf8c08323?s=45&d=mm&r=g","0.gravatar.com",1637,"US-CA","gravatar.com","WordPress"
"lobservateurdumaroc.info","MA","image","http://0.gravatar.com/avatar/67172e2af10c139fb4eccca33ea6f5a7?s=45&d=mm&r=g","0.gravatar.com",1707,"US-CA","gravatar.com","WordPress"
"www.lereporter.ma","MA","image","https://secure.gravatar.com/avatar/c83e185aa07bc3836bb2ebfbc24979d9?s=25&d=https%3A%2F%2Fwww.lereporter.ma%2Fwp-content%2Fuploads%2F2016%2F12%2Fgravatar-perso.png&r=g","secure.gravatar.com",1496,"US-CA","gravatar.com","WordPress"
"www.lereporter.ma","MA","image","https://secure.gravatar.com/avatar/c83e185aa07bc3836bb2ebfbc24979d9?s=25&d=https%3A%2F%2Fwww.lereporter.ma%2Fwp-content%2Fuploads%2F2016%2F12%2Fgravatar-perso.png&r=g","secure.gravatar.com",1496,"US-CA","gravatar.com","WordPress"
"www.lereporter.ma","MA","image","https://secure.gravatar.com/avatar/700ee66a2252325580e37bcc5b4c2aed?s=25&d=https%3A%2F%2Fwww.lereporter.ma%2Fwp-content%2Fuploads%2F2016%2F12%2Fgravatar-perso.png&r=g","secure.gravatar.com",1496,"US-CA","gravatar.com","WordPress"
"www.lereporter.ma","MA","image","https://secure.gravatar.com/avatar/e93f275977e6f2578a79bcb9975bb96f?s=25&d=https%3A%2F%2Fwww.lereporter.ma%2Fwp-content%2Fuploads%2F2016%2F12%2Fgravatar-perso.png&r=g","secure.gravatar.com",1496,"US-CA","gravatar.com","WordPress"
"www.lereporter.ma","MA","image","https://secure.gravatar.com/avatar/1048348d322cfbcb9cd886c2d35fe087?s=25&d=https%3A%2F%2Fwww.lereporter.ma%2Fwp-content%2Fuploads%2F2016%2F12%2Fgravatar-perso.png&r=g","secure.gravatar.com",1496,"US-CA","gravatar.com","WordPress"
"www.maliweb.net","ML","image","http://2.gravatar.com/avatar/?s=80&d=mm&r=g","2.gravatar.com",1323,"US-CA","gravatar.com","WordPress"
"www.lemauricien.com","MU","image","http://2.gravatar.com/avatar/?s=80&d=mm&r=g","2.gravatar.com",1323,"US-CA","gravatar.com","WordPress"
"malawiana.net","MW","image","http://1.gravatar.com/avatar/?s=80&d=mm&r=g","1.gravatar.com",1323,"US-CA","gravatar.com","WordPress"
"malawiana.net","MW","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"news.maraviexpress.com","MW","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://1.gravatar.com/avatar/4995f3f0b59f4abfda86e74f92896f3b?s=32&d=mm&r=g","1.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"timesmediamw.com","MW","image","http://0.gravatar.com/avatar/369b0b5b6cd9f32f0ebbdd1387a59633?s=32&d=mm&r=g","0.gravatar.com",911,"US-CA","gravatar.com","WordPress"
"www.malawianwatchdog.com","MW","image","http://2.gravatar.com/avatar/?s=80&d=mm&r=g","2.gravatar.com",1323,"US-CA","gravatar.com","WordPress"
"www.malawivoice.com","MW","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"www.confidente.com.na","NA","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"www.confidente.com.na","NA","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"www.confidente.com.na","NA","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://0.gravatar.com/avatar/faa86fc1b55df04217f43e6be723364a?s=50&d=mm&r=g","0.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://0.gravatar.com/avatar/f94d0e6d5cd61fca4042052b2c1b2124?s=50&d=mm&r=g","0.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://0.gravatar.com/avatar/0030c87bbb7ac43141b12c7e111b6b37?s=50&d=mm&r=g","0.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://0.gravatar.com/avatar/0030c87bbb7ac43141b12c7e111b6b37?s=50&d=mm&r=g","0.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://2.gravatar.com/avatar/bfc18ea4ec940ff4d89bde48b614e8dc?s=50&d=mm&r=g","2.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://2.gravatar.com/avatar/b34c1c3cba0ba331f53f738f9f632757?s=50&d=mm&r=g","2.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://1.gravatar.com/avatar/1aa8be7692b1cb8a4444368b900f1e88?s=50&d=mm&r=g","1.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://1.gravatar.com/avatar/adbc57fe0fac966c045ef6326c7aee9e?s=50&d=mm&r=g","1.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://1.gravatar.com/avatar/adbc57fe0fac966c045ef6326c7aee9e?s=50&d=mm&r=g","1.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://2.gravatar.com/avatar/20401d7f9ded099f3fe41b9f36b8b9d1?s=50&d=mm&r=g","2.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://0.gravatar.com/avatar/faa86fc1b55df04217f43e6be723364a?s=60&d=mm&r=g","0.gravatar.com",1186,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://0.gravatar.com/avatar/f94d0e6d5cd61fca4042052b2c1b2124?s=60&d=mm&r=g","0.gravatar.com",1186,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://0.gravatar.com/avatar/0030c87bbb7ac43141b12c7e111b6b37?s=60&d=mm&r=g","0.gravatar.com",1186,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://0.gravatar.com/avatar/0030c87bbb7ac43141b12c7e111b6b37?s=60&d=mm&r=g","0.gravatar.com",1186,"US-CA","gravatar.com","WordPress"
"www.tamtaminfo.com","NE","image","http://2.gravatar.com/avatar/bfc18ea4ec940ff4d89bde48b614e8dc?s=60&d=mm&r=g","2.gravatar.com",1186,"US-CA","gravatar.com","WordPress"
"blanknewsonline.wordpress.com","NG","image","https://0.gravatar.com/avatar/92c2961fac88110b9d214c5458620519?s=48&d=identicon&r=G","0.gravatar.com",618,"US-CA","gravatar.com","WordPress"
"blanknewsonline.wordpress.com","NG","image","https://0.gravatar.com/avatar/ca461cdde6777848e3df132387e2cff6?s=128&d=identicon&r=G","0.gravatar.com",5042,"US-CA","gravatar.com","WordPress"
"businessnews.com.ng","NG","image","http://0.gravatar.com/avatar/602bbcab468d0ab1530aa9e35071dafa?s=50&d=mm&r=g","0.gravatar.com",2484,"US-CA","gravatar.com","WordPress"
"businessnews.com.ng","NG","image","http://1.gravatar.com/avatar/415bdfcdae6aac610c0edf840241be4a?s=50&d=mm&r=g","1.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"businessnews.com.ng","NG","image","http://0.gravatar.com/avatar/30f916ff138786ad3e7724b577f1bb39?s=50&d=mm&r=g","0.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"businessnews.com.ng","NG","image","http://1.gravatar.com/avatar/da4463ebe31e809bf63407173ef96611?s=50&d=mm&r=g","1.gravatar.com",1128,"US-CA","gravatar.com","WordPress"
"desertherald.com","NG","image","http://2.gravatar.com/avatar/?s=80&d=mm&r=g","2.gravatar.com",1323,"US-CA","gravatar.com","WordPress"
"desertherald.com","NG","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"itvradionigeria.com","NG","image","https://secure.gravatar.com/avatar/7ae3c5f4cc358a8a9c32b9760be20c21?s=55&d=mm&r=g","secure.gravatar.com",1114,"US-CA","gravatar.com","WordPress"
"itvradionigeria.com","NG","image","https://secure.gravatar.com/avatar/7ae3c5f4cc358a8a9c32b9760be20c21?s=55&d=mm&r=g","secure.gravatar.com",1114,"US-CA","gravatar.com","WordPress"
"itvradionigeria.com","NG","image","https://secure.gravatar.com/avatar/7c27b331d386656b4cf5484c3f6d6b4c?s=55&d=mm&r=g","secure.gravatar.com",1114,"US-CA","gravatar.com","WordPress"
"itvradionigeria.com","NG","image","https://secure.gravatar.com/avatar/8b8c7877cdc737f0f13ed76b93c98d08?s=55&d=mm&r=g","secure.gravatar.com",1114,"US-CA","gravatar.com","WordPress"
"itvradionigeria.com","NG","image","https://secure.gravatar.com/avatar/ef50ef6723b4354ebd41189fd0a3af58?s=55&d=mm&r=g","secure.gravatar.com",1114,"US-CA","gravatar.com","WordPress"
"newsdiaryonline.com","NG","image","https://secure.gravatar.com/avatar/?s=80&d=mm&r=g","secure.gravatar.com",1323,"US-CA","gravatar.com","WordPress"
"nigerianbeacon.com","NG","image","http://0.gravatar.com/avatar/056025465c260aeec68bf55b100e4e13?s=55","0.gravatar.com",1867,"US-CA","gravatar.com","WordPress"
"nigerianbeacon.com","NG","image","http://2.gravatar.com/avatar/5574e50ad07e05e7af40be38b45ac58f?s=55","2.gravatar.com",1867,"US-CA","gravatar.com","WordPress"
"nigerianbeacon.com","NG","image","http://1.gravatar.com/avatar/483090a634181527dad9390170b689d0?s=55","1.gravatar.com",1867,"US-CA","gravatar.com","WordPress"
"nigerianbeacon.com","NG","image","http://1.gravatar.com/avatar/d990612b2d7187405a494de71e057b3f?s=55","1.gravatar.com",1867,"US-CA","gravatar.com","WordPress"
"nigerianbeacon.com","NG","image","http://0.gravatar.com/avatar/f4976d9e0d33833d1fe9f99e36b2c405?s=55","0.gravatar.com",1867,"US-CA","gravatar.com","WordPress"
"nigeriapoliticsonline.com","NG","image","http://1.gravatar.com/avatar/df46e42646450c08a1511760bf30b850?s=65&d=mm&r=g","1.gravatar.com",1260,"US-CA","gravatar.com","WordPress"
"ogavendor.com","NG","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
"theabujatimes.com","NG","image","http://0.gravatar.com/avatar/?s=80&d=mm&r=g","0.gravatar.com",1323,"US-CA","gravatar.com","WordPress"
"urhobotoday.com","NG","script","http://s.gravatar.com/js/gprofiles.js?ver=2018Febaa","s.gravatar.com",20650,"US-CA","gravatar.com","WordPress"
